266.00,4.09,91.01,245.75,0.06,6.37
267.00,4.13,93.97,245.75,0.06,6.37
268.00,4.12,93.67,245.75,0.06,6.37
269.00,4.12,93.67,245.75,0.06,6.37
270.00,4.12,93.67,245.75,0.06,6.37
271.00,4.12,93.67,245.75,0.06,6.37
272.00,4.12,93.67,245.75,0.06,6.37
273.00,4.10,91.61,245.75,0.06,6.37
274.00,4.12,93.53,245.75,0.06,6.37
275.00,4.12,93.67,245.75,0.06,6.37
276.00,4.12,93.53,245.75,0.06,6.37
277.00,4.12,93.53,245.75,0.06,6.37
278.00,4.12,93.23,245.75,0.06,6.37
279.00,4.12,93.53,245.75,0.06,6.37
280.00,4.13,93.97,245.75,0.06,6.37
281.00,4.12,93.67,245.75,0.06,6.37
282.00,4.12,93.67,245.75,0.06,6.37
283.00,4.12,93.53,245.75,0.06,6.37
284.00,4.10,91.31,245.75,0.06,6.37
285.00,4.12,93.23,245.75,0.06,6.37
286.00,4.12,93.38,245.75,0.06,6.37
287.00,4.12,93.67,245.75,0.06,6.37
288.00,4.12,93.53,245.75,0.06,6.37
289.00,4.12,93.67,245.75,0.06,6.37
290.00,4.12,93.67,245.75,0.06,6.37
291.00,4.09,91.01,245.75,0.06,6.37
292.00,4.12,93.53,245.75,0.06,6.37
293.00,4.12,93.08,245.75,0.06,6.37
294.00,4.12,93.08,245.75,0.06,6.37
295.00,4.12,93.38,245.75,0.06,6.37
296.00,4.12,93.53,245.75,0.06,6.37
297.00,4.12,93.53,245.75,0.06,6.37
298.00,4.12,93.53,245.75,0.06,6.37
299.00,4.12,93.38,245.75,0.06,6.37
300.00,4.12,93.38,245.75,0.06,6.37
301.00,4.12,93.38,245.75,0.06,6.37
302.00,4.12,93.23,245.75,0.06,6.37
303.00,4.12,93.23,245.75,0.06,6.37
304.00,4.12,93.38,245.75,0.06,6.37
305.00,4.12,93.38,245.75,0.06,6.37
306.00,4.12,93.67,245.75,0.06,6.37
307.00,4.12,93.38,245.75,0.06,6.37
308.00,4.12,93.67,245.75,0.06,6.37
309.00,4.09,90.87,245.75,0.06,6.37
310.00,4.12,93.67,245.75,0.06,6.37
311.00,4.12,93.08,245.75,0.06,6.37
312.00,4.12,93.08,245.75,0.06,6.37
313.00,4.12,93.08,245.75,0.06,6.37
314.00,4.12,93.38,245.75,0.06,6.37
315.00,4.12,93.53,245.75,0.06,6.37
316.00,4.09,91.16,245.75,0.06,6.37
317.00,4.12,93.53,245.75,0.06,6.37
318.00,4.12,93.38,245.75,0.06,6.37
319.00,4.12,93.08,245.75,0.06,6.37
320.00,4.11,92.64,245.75,0.06,6.37
321.00,4.11,92.79,245.75,0.06,6.37
322.00,4.12,93.38,245.75,0.06,6.37
323.00,4.12,93.23,245.75,0.06,6.37
324.00,4.12,92.94,245.75,0.06,6.37
325.00,4.12,93.23,245.75,0.06,6.37
326.00,4.12,92.94,245.75,0.06,6.37
327.00,4.09,90.42,245.75,0.06,6.37
328.00,4.12,93.08,245.75,0.06,6.37
329.00,4.12,93.08,245.75,0.06,6.37
330.00,4.11,92.79,245.75,0.06,6.37
331.00,4.12,92.94,245.75,0.06,6.37
332.00,4.12,93.23,245.75,0.06,6.37
333.00,4.12,93.23,245.75,0.06,6.37
334.00,4.09,90.42,245.75,0.06,6.37
335.00,4.12,92.94,245.75,0.06,6.37
336.00,4.12,92.94,245.75,0.06,6.37
337.00,4.12,93.08,245.75,0.06,6.37
338.00,4.11,92.64,245.75,0.06,6.37
339.00,4.12,93.08,245.75,0.06,6.37
340.00,4.11,92.64,245.75,0.06,6.37
341.00,4.11,92.79,245.75,0.06,6.37
342.00,4.11,92.79,245.75,0.06,6.37
343.00,4.11,92.64,245.75,0.06,6.37
344.00,4.12,92.94,245.75,0.06,6.37
345.00,4.08,90.28,245.75,0.06,6.37
346.00,4.11,92.64,245.75,0.06,6.37
347.00,4.11,92.64,245.75,0.06,6.37
348.00,4.12,92.94,245.75,0.06,6.37
349.00,4.11,92.64,245.75,0.06,6.37
350.00,4.11,92.79,245.75,0.06,6.37
351.00,4.12,92.94,245.75,0.06,6.37
352.00,4.09,90.42,245.75,0.06,6.37
353.00,4.11,92.79,245.75,0.06,6.37
354.00,4.12,92.94,245.75,0.06,6.37
355.00,4.11,92.79,245.75,0.06,6.37
356.00,4.11,92.64,245.75,0.06,6.37
357.00,4.12,92.94,245.75,0.06,6.37
358.00,4.11,92.79,245.75,0.06,6.37
359.00,4.11,92.79,245.75,0.06,6.37
360.00,4.11,92.79,245.75,0.06,6.37
361.00,4.11,92.64,245.75,0.06,6.37
362.00,4.11,92.79,245.75,0.06,6.37
363.00,4.11,92.64,245.75,0.06,6.37
364.00,4.11,92.64,245.75,0.06,6.37
365.00,4.12,92.94,245.75,0.06,6.37
366.00,4.11,92.79,245.75,0.06,6.37
367.00,4.11,92.64,245.75,0.06,6.37
368.00,4.12,93.08,245.75,0.06,6.37
369.00,4.12,92.94,245.75,0.06,6.37
370.00,4.08,90.28,245.75,0.06,6.37
371.00,4.11,92.79,245.75,0.06,6.37
372.00,4.12,92.94,245.75,0.06,6.37
373.00,4.11,92.64,245.75,0.06,6.37
374.00,4.11,92.64,245.75,0.06,6.37
375.00,4.12,93.08,245.75,0.06,6.37
376.00,4.11,92.34,245.75,0.06,6.37
377.00,4.09,90.57,245.75,0.06,6.37
378.00,4.11,92.20,245.75,0.06,6.37
379.00,4.11,92.64,245.75,0.06,6.37
380.00,4.12,92.94,245.75,0.06,6.37
381.00,4.11,92.49,245.75,0.06,6.37
382.00,4.11,92.64,245.75,0.06,6.37
383.00,4.11,92.64,245.75,0.06,6.37
385.00,4.11,92.79,245.75,0.06,6.37
386.00,4.11,92.64,245.75,0.06,6.37
387.00,4.11,92.79,245.75,0.06,6.37
388.00,4.11,92.79,245.75,0.06,6.37
389.00,4.08,90.28,245.75,0.06,6.37
390.00,4.11,92.64,245.75,0.06,6.37
391.00,4.11,92.64,245.75,0.06,6.37
392.00,4.11,92.64,245.75,0.06,6.37
393.00,4.11,92.49,245.75,0.06,6.37
394.00,4.11,92.64,245.75,0.06,6.37
395.00,4.11,92.49,245.75,0.06,6.37
396.00,4.08,90.28,245.75,0.06,6.37
397.00,4.11,92.49,245.75,0.06,6.37
398.00,4.11,92.64,245.75,0.06,6.37
399.00,4.11,92.49,245.75,0.06,6.37
400.00,4.11,92.20,245.75,0.06,6.37
401.00,4.11,92.64,245.75,0.06,6.37
402.00,4.11,92.64,245.75,0.06,6.37
403.00,4.11,92.49,245.75,0.06,6.37
404.00,4.11,92.49,245.75,0.06,6.37
405.00,4.11,92.49,245.75,0.06,6.37
406.00,4.11,92.34,245.75,0.06,6.37
407.00,4.08,90.28,245.75,0.06,6.37
408.00,4.11,92.20,245.75,0.06,6.37
409.00,4.11,92.34,245.75,0.06,6.37
410.00,4.10,92.05,245.75,0.06,6.37
411.00,4.11,92.20,245.75,0.06,6.37
412.00,4.11,92.49,245.75,0.06,6.37
413.00,4.11,92.64,245.75,0.06,6.37
414.00,4.08,90.13,245.75,0.06,6.37
415.00,4.11,92.34,245.75,0.06,6.37
416.00,4.11,92.49,245.75,0.06,6.37
417.00,4.11,92.34,245.75,0.06,6.37
418.00,4.11,92.34,245.75,0.06,6.37
419.00,4.11,92.34,245.75,0.06,6.37
420.00,4.11,92.49,245.75,0.06,6.37
421.00,4.11,92.64,245.75,0.06,6.37
422.00,4.11,92.49,245.75,0.06,6.37
423.00,4.11,92.64,245.75,0.06,6.37
424.00,4.11,92.49,245.75,0.06,6.37
425.00,4.08,89.83,245.75,0.06,6.37
426.00,4.10,91.90,245.75,0.06,6.37
427.00,4.11,92.34,245.75,0.06,6.37
428.00,4.11,92.20,245.75,0.06,6.37
429.00,4.10,91.90,245.75,0.06,6.37
430.00,4.11,92.49,245.75,0.06,6.37
431.00,4.11,92.34,245.75,0.06,6.37
432.00,4.11,92.49,245.75,0.06,6.37
433.00,4.11,92.20,245.75,0.06,6.37
434.00,4.11,92.20,245.75,0.06,6.37
435.00,4.11,92.34,245.75,0.06,6.37
436.00,4.08,90.28,245.75,0.06,6.37
437.00,4.11,92.20,245.75,0.06,6.37
438.00,4.11,92.20,245.75,0.06,6.37
439.00,4.10,92.05,245.75,0.06,6.37
440.00,4.11,92.20,245.75,0.06,6.37
441.00,4.11,92.20,245.75,0.06,6.37
442.00,4.10,92.05,245.75,0.06,6.37
443.00,4.08,89.83,245.75,0.06,6.37
444.00,4.10,91.75,245.75,0.06,6.37
445.00,4.11,92.34,245.75,0.06,6.37
446.00,4.11,92.20,245.75,0.06,6.37
447.00,4.10,91.90,245.75,0.06,6.37
448.00,4.10,91.90,245.75,0.06,6.37
449.00,4.11,92.49,245.75,0.06,6.37
450.00,4.09,90.42,245.75,0.06,6.37
451.00,4.11,92.20,245.75,0.06,6.37
452.00,4.10,91.90,245.75,0.06,6.37
453.00,4.11,92.34,245.75,0.06,6.37
454.00,4.06,88.36,245.75,0.06,6.37
455.00,4.11,92.34,245.75,0.06,6.37
456.00,4.10,91.90,245.75,0.06,6.37
457.00,4.11,92.20,245.75,0.06,6.37
458.00,4.10,91.75,245.75,0.06,6.37
459.00,4.11,92.34,245.75,0.06,6.37
460.00,4.10,91.90,245.75,0.06,6.37
461.00,4.08,89.68,245.75,0.06,6.37
462.00,4.11,92.20,245.75,0.06,6.37
463.00,4.11,92.34,245.75,0.06,6.37
464.00,4.10,91.90,245.75,0.06,6.37
465.00,4.11,92.34,245.75,0.06,6.37
466.00,4.11,92.34,245.75,0.06,6.37
467.00,4.10,92.05,245.75,0.06,6.37
468.00,4.08,89.98,245.75,0.06,6.37
469.00,4.10,92.05,245.75,0.06,6.37
470.00,4.11,92.34,245.75,0.06,6.37
471.00,4.10,91.90,245.75,0.06,6.37
472.00,4.10,92.05,245.75,0.06,6.37
473.00,4.11,92.20,245.75,0.06,6.37
474.00,4.10,91.90,245.75,0.06,6.37
475.00,4.11,92.34,245.75,0.06,6.37
476.00,4.10,91.61,245.75,0.06,6.37
477.00,4.10,91.75,245.75,0.06,6.37
478.00,4.10,91.61,245.75,0.06,6.37
479.00,4.09,91.16,245.75,0.06,6.37
480.00,4.10,91.75,245.75,0.06,6.37
481.00,4.10,91.75,245.75,0.06,6.37
482.00,4.10,92.05,245.75,0.06,6.37
483.00,4.10,92.05,245.75,0.06,6.37
484.00,4.10,91.90,245.75,0.06,6.37
485.00,4.10,92.05,245.75,0.06,6.37
486.00,4.07,89.54,245.75,0.06,6.37
487.00,4.10,91.75,245.75,0.06,6.37
488.00,4.10,91.61,245.75,0.06,6.37
489.00,4.10,91.90,245.75,0.06,6.37
490.00,4.10,91.90,245.75,0.06,6.37
491.00,4.10,91.90,245.75,0.06,6.37
492.00,4.10,91.90,245.75,0.06,6.37
493.00,4.08,90.13,245.75,0.06,6.37
494.00,4.10,91.90,245.75,0.06,6.37
495.00,4.10,92.05,245.75,0.06,6.37
496.00,4.10,91.90,245.75,0.06,6.37
497.00,4.09,91.16,245.75,0.06,6.37
498.00,4.10,91.46,245.75,0.06,6.37
499.00,4.10,91.75,245.75,0.06,6.37
500.00,4.10,91.90,245.75,0.06,6.37
501.00,4.10,91.75,245.75,0.06,6.37
502.00,4.10,91.90,245.75,0.06,6.37
503.00,4.11,92.20,245.75,0.06,6.37
504.00,4.10,91.61,245.75,0.06,6.37
505.00,4.10,91.90,245.75,0.06,6.37
506.00,4.10,91.75,245.75,0.06,6.37
507.00,4.10,91.90,245.75,0.06,6.37
508.00,4.10,92.05,245.75,0.06,6.37
509.00,4.10,91.75,245.75,0.06,6.37
510.00,4.10,91.90,245.75,0.06,6.37
511.00,4.07,89.54,245.75,0.06,6.37
512.00,4.10,91.31,245.75,0.06,6.37
513.00,4.10,91.75,245.75,0.06,6.37
514.00,4.10,91.90,245.75,0.06,6.37
515.00,4.10,91.61,245.75,0.06,6.37
516.00,4.10,91.61,245.75,0.06,6.37
517.00,4.10,91.90,245.75,0.06,6.37
